Tm,Opp,Down,ToGo,Side of Field,Tm Score,Opp Score,Time Under,Absolute Score Differential,Team Game Location,Yard Line,Touchdown Count,Play Percent of Goal,First Down Count,Goal To Go,Success Count,Play Type,Run,Pass,Play Location,Run Left,Run Middle,Run Right,Short,Deep
49ers,Eagles,2,7,PHI,10,21,2,11,Home,37,0,0.714285714,0,0,1,Run,1,0,Left Tackle,1,0,0,0,0
49ers,Eagles,2,8,SFO,10,14,11,4,Home,65,0,0.125,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
49ers,Eagles,3,2,SFO,10,21,8,11,Home,72,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
49ers,Eagles,3,2,PHI,10,21,2,11,Home,32,0,-0.5,0,0,0,Run,1,0,Right Guard,0,0,1,0,0
49ers,Eagles,2,3,SFO,10,7,13,3,Home,55,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
49ers,Eagles,3,3,SFO,10,13,13,3,Home,55,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
49ers,Eagles,3,7,SFO,10,14,10,4,Home,64,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
49ers,Eagles,1,10,SFO,20,21,7,1,Home,64,0,2.8,1,0,1,Run,1,0,Left End,1,0,0,0,0
49ers,Eagles,1,10,SFO,13,21,16,8,Home,80,0,1.5,1,0,1,Run,1,0,Left End,1,0,0,0,0
49ers,Eagles,1,10,PHI,13,21,12,8,Home,23,0,0.6,0,0,1,Run,1,0,Left Guard,1,0,0,0,0
49ers,Eagles,1,10,SFO,13,21,15,8,Home,65,0,0.5,0,0,1,Pass,0,1,Short Right,0,0,0,1,0
49ers,Eagles,1,10,SFO,23,21,2,2,Home,61,0,0.5,0,0,1,Run,1,0,Left Tackle,1,0,0,0,0
49ers,Eagles,1,10,PHI,20,21,7,1,Home,36,0,0.4,0,0,1,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Eagles,1,15,PHI,20,21,6,1,Home,32,0,0.2,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
49ers,Eagles,1,10,SFO,23,21,1,2,Home,51,0,0.3,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Eagles,1,10,SFO,23,21,3,2,Home,74,0,0.1,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Eagles,1,10,PHI,13,21,9,8,Home,11,0,-0.1,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Eagles,1,10,PHI,13,21,13,8,Home,23,0,-0.5,0,0,0,Sack,0,0, ,0,0,0,0,0
49ers,Eagles,3,9,SFO,23,21,3,2,Home,73,0,1.333333333,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
49ers,Eagles,3,11,PHI,19,21,9,2,Home,12,1,1.090909091,0,0,1,Pass,0,1,Short Left,0,0,0,1,0
49ers,Eagles,2,5,SFO,23,21,2,2,Home,56,0,1,1,0,1,Run,1,0,Right Guard,0,0,1,0,0
49ers,Eagles,3,14,PHI,20,21,5,1,Home,31,0,0.214285714,0,0,0,Run,1,0,Right End,0,0,1,0,0
49ers,Eagles,3,1,PHI,13,21,10,8,Home,14,0,3,1,0,1,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Eagles,2,4,PHI,13,21,11,8,Home,17,0,0.75,0,0,1,Run,1,0,Left Guard,1,0,0,0,0
49ers,Eagles,2,5,SFO,13,21,14,8,Home,60,0,0.4,0,0,0,Run,1,0,Left End,1,0,0,0,0
49ers,Eagles,2,12,PHI,20,21,6,1,Home,29,0,-0.166666667,0,0,0,Run,1,0,Right Tackle,0,0,1,0,0
49ers,Eagles,3,3,SFO,13,21,14,8,Home,58,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
49ers,Eagles,2,9,SFO,23,21,3,2,Home,73,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
49ers,Eagles,2,11,PHI,13,21,9,8,Home,12,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
49ers,Eagles,2,15,PHI,13,21,12,8,Home,28,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
49ers,Eagles,1,10,PHI,23,21,10,2,Home,18,0,0.5,0,0,1,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Eagles,1,10,SFO,26,21,2,5,Home,98,0,0.3,0,0,0,Run,1,0,Right Guard,0,0,1,0,0
49ers,Eagles,1,10,SFO,23,21,13,2,Home,59,0,0.1,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
49ers,Eagles,1,10,PHI,26,21,1,5,Home,44,0,-0.1,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Eagles,1,10,PHI,23,21,11,2,Home,31,0,-0.3,0,0,0,Run,1,0,Right Guard,0,0,1,0,0
49ers,Eagles,3,7,SFO,23,21,12,2,Home,56,0,3.571428571,1,0,1,Pass,0,1,Deep Left,0,0,0,0,1
49ers,Eagles,3,13,PHI,23,21,10,2,Home,34,0,1.230769231,1,0,1,Run,1,0,Left End,1,0,0,0,0
49ers,Eagles,2,13,PHI,23,21,11,2,Home,34,0,0.769230769,0,0,1,Pass,0,1,Short Left,0,0,0,1,0
49ers,Eagles,3,7,PHI,23,21,15,2,Home,48,0,0.714285714,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
49ers,Eagles,3,8,PHI,23,21,8,2,Home,16,0,0.375,0,0,0,Run,1,0,Right End,0,0,1,0,0
49ers,Eagles,2,7,SFO,26,21,2,5,Home,95,0,0.428571429,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Eagles,2,5,PHI,23,21,9,2,Home,13,0,0.4,0,0,0,Run,1,0,Right Guard,0,0,1,0,0
49ers,Eagles,3,4,SFO,26,21,2,5,Home,92,0,0.5,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Eagles,2,9,SFO,23,21,13,2,Home,58,0,0.222222222,0,0,0,Run,1,0,Left Guard,1,0,0,0,0
49ers,Eagles,2,7,PHI,23,21,16,2,Home,48,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
49ers,Chiefs,1,10,KAN,0,7,7,7,Home,30,0,1.2,1,0,1,Run,1,0,Left Tackle,1,0,0,0,0
49ers,Chiefs,1,10,SFO,0,7,8,7,Home,57,0,0.9,0,0,1,Run,1,0,Left Tackle,1,0,0,0,0
49ers,Chiefs,1,10,SFO,0,7,9,7,Home,72,0,0.6,0,0,1,Run,1,0,Left Tackle,1,0,0,0,0
49ers,Chiefs,1,10,KAN,0,7,6,7,Home,18,0,0,0,0,0,Pass,0,1,Deep Right,0,0,0,0,1
49ers,Chiefs,2,1,KAN,0,7,7,7,Home,48,0,18,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
49ers,Chiefs,3,4,SFO,0,7,8,7,Home,66,0,2.25,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
49ers,Chiefs,2,10,KAN,0,7,6,7,Home,18,0,0.5,0,0,1,Run,1,0,Right Tackle,0,0,1,0,0
49ers,Chiefs,2,4,SFO,0,7,8,7,Home,66,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
49ers,Chiefs,3,5,KAN,0,7,5,7,Home,13,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
49ers,Chiefs,1,10,The,6,10,5,4,Home,50,0,1,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
49ers,Chiefs,1,9,KAN,12,10,1,2,Home,9,1,1,0,1,1,Pass,0,1,Short Right,0,0,0,1,0
49ers,Chiefs,1,10,SFO,6,10,6,4,Home,82,0,0.6,0,0,1,Run,1,0,Right End,0,0,1,0,0
49ers,Chiefs,1,10,SFO,3,10,13,7,Home,82,0,0.5,0,0,1,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Chiefs,1,10,SFO,6,10,8,4,Home,93,0,0.4,0,0,1,Run,1,0,Left Guard,1,0,0,0,0
49ers,Chiefs,1,10,KAN,6,10,3,4,Home,29,0,0.2,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Chiefs,1,10,KAN,6,10,4,4,Home,40,0,0.1,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
49ers,Chiefs,1,10,KAN,3,10,11,7,Home,39,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
49ers,Chiefs,3,5,SFO,3,10,12,7,Home,77,0,7.6,1,0,1,Pass,0,1,Deep Right,0,0,0,0,1
49ers,Chiefs,3,5,SFO,6,10,5,4,Home,77,0,5.4,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
49ers,Chiefs,2,9,KAN,6,10,3,4,Home,39,0,1.111111111,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
49ers,Chiefs,2,8,KAN,6,10,3,4,Home,27,0,0.875,0,0,1,Run,1,0,Left End,1,0,0,0,0
49ers,Chiefs,3,6,SFO,6,10,7,4,Home,89,0,1.166666667,1,0,1,Run,1,0,Right End,0,0,1,0,0
49ers,Chiefs,3,1,KAN,6,10,2,4,Home,20,0,2,1,0,1,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Chiefs,2,10,KAN,3,10,11,7,Home,39,0,0.1,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
49ers,Chiefs,2,4,SFO,6,10,6,4,Home,76,0,-0.25,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Chiefs,2,6,SFO,6,10,7,4,Home,89,0,0,0,0,0,Pass,0,1,Deep Left,0,0,0,0,1
49ers,Chiefs,2,5,SFO,3,10,12,7,Home,77,0,0,0,0,0,Pass,0,1,Deep Right,0,0,0,0,1
49ers,Chiefs,3,9,KAN,3,10,10,7,Home,38,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
49ers,Chiefs,1,10,SFO,13,17,11,4,Home,58,0,1.6,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
49ers,Chiefs,1,10,KAN,13,17,10,4,Home,42,0,0.9,0,0,1,Run,1,0,Left End,1,0,0,0,0
49ers,Chiefs,1,10,SFO,16,17,1,1,Home,80,0,0.7,0,0,1,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Chiefs,1,10,SFO,16,17,5,1,Home,80,0,0.2,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
49ers,Chiefs,1,10,SFO,13,17,12,4,Home,77,0,0.1,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
49ers,Chiefs,1,15,KAN,13,17,9,4,Home,25,0,-0.133333333,0,0,0,Sack,0,0, ,0,0,0,0,0
49ers,Chiefs,1,10,SFO,13,10,15,3,Home,79,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
49ers,Chiefs,2,9,SFO,13,17,12,4,Home,76,0,2,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
49ers,Chiefs,2,1,KAN,13,17,10,4,Home,33,0,13,1,0,1,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Chiefs,2,10,SFO,13,10,15,3,Home,79,0,0.7,0,0,1,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Chiefs,3,3,SFO,13,10,15,3,Home,72,0,0.666666667,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Chiefs,2,17,KAN,13,17,8,4,Home,27,0,-0.117647059,0,0,0,Run,1,0,Right End,0,0,1,0,0
49ers,Chiefs,3,19,KAN,13,17,8,4,Home,29,0,-0.263157895,0,0,0,Sack,0,0, ,0,0,0,0,0
49ers,Chiefs,2,8,SFO,16,17,4,1,Home,78,0,-1,0,0,0,Sack,0,0, ,0,0,0,0,0
49ers,Chiefs,3,16,SFO,16,17,3,1,Home,86,0,0,0,0,0,Pass,0,1,Deep Left,0,0,0,0,1
49ers,Chiefs,1,10,KAN,19,17,4,2,Home,20,0,1.1,1,0,1,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Chiefs,1,10,KAN,16,17,12,1,Home,39,0,0.7,0,0,1,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Chiefs,4,1,SFO,16,17,14,1,Home,71,0,3,1,0,1,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Chiefs,1,10,KAN,19,17,5,2,Home,31,0,0.3,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Chiefs,1,10,KAN,19,17,6,2,Home,44,0,0.3,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
49ers,Chiefs,1,10,SFO,19,17,7,2,Home,55,0,0.2,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Chiefs,1,10,SFO,16,17,13,1,Home,68,0,0,0,0,0,Run,1,0,Left End,1,0,0,0,0
49ers,Chiefs,1,10,KAN,22,17,3,5,Home,41,0,-0.1,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Chiefs,1,9,KAN,19,17,4,2,Home,9,0,-0.111111111,0,1,0,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Chiefs,1,10,KAN,16,17,11,1,Home,18,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
49ers,Chiefs,1,10,SFO,19,17,8,2,Home,68,0,0,0,0,0,Pass,0,1,Deep Right,0,0,0,0,1
49ers,Chiefs,3,10,SFO,16,17,13,1,Home,68,0,2.9,1,0,1,Pass,0,1,Deep Left,0,0,0,0,1
49ers,Chiefs,2,3,KAN,16,17,11,1,Home,32,0,4.666666667,1,0,1,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Chiefs,2,10,SFO,19,17,8,2,Home,68,0,1.3,1,0,1,Run,1,0,Left Tackle,1,0,0,0,0
49ers,Chiefs,3,10,KAN,16,17,10,1,Home,18,0,0.9,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
49ers,Chiefs,2,8,SFO,19,17,6,2,Home,53,0,1.125,1,0,1,Run,1,0,Left End,1,0,0,0,0
49ers,Chiefs,2,7,KAN,19,17,4,2,Home,28,0,1.142857143,1,0,1,Run,1,0,Left Tackle,1,0,0,0,0
49ers,Chiefs,2,7,KAN,19,17,5,2,Home,41,0,0.857142857,0,0,1,Pass,0,1,Short Right,0,0,0,1,0
49ers,Chiefs,2,3,SFO,16,17,16,1,Home,73,0,0.666666667,0,0,1,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Chiefs,3,1,SFO,16,17,15,1,Home,71,0,0,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Chiefs,2,10,KAN,16,17,11,1,Home,18,0,0,0,0,0,Run,1,0,Right Guard,0,0,1,0,0
49ers,Chiefs,2,11,KAN,22,17,2,5,Home,42,0,-0.090909091,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Chiefs,3,12,KAN,22,17,1,5,Home,43,0,-0.083333333,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Chiefs,3,1,KAN,19,17,5,2,Home,35,0,-1,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
49ers,Chiefs,2,10,KAN,19,17,4,2,Home,10,0,-0.2,0,1,0,Run,1,0,Left End,1,0,0,0,0
49ers,Chiefs,2,10,SFO,16,17,13,1,Home,68,0,0,0,0,0,Pass,0,1,Deep Right,0,0,0,0,1
49ers,Chiefs,3,12,KAN,19,17,3,2,Home,12,0,0,0,1,0,Pass,0,1,Short Right,0,0,0,1,0
49ers,Rams,3,6,SFO,9,14,1,5,Away,80,1,13.33333333,0,0,1,Pass,0,1,Deep Left,0,0,0,0,1
49ers,Rams,2,8,RAM,23,14,1,9,Away,32,1,4,0,0,1,Pass,0,1,Deep Middle,0,0,0,0,1
49ers,Rams,2,8,SFO,0,7,4,7,Away,84,0,3.5,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
49ers,Rams,2,10,SFO,10,14,14,4,Away,68,0,2.3,1,0,1,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Rams,1,10,SFO,0,7,4,7,Away,56,0,2.1,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
49ers,Rams,2,1,SFO,17,14,4,3,Away,69,0,20,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
49ers,Rams,2,9,SFO,24,14,12,10,Away,56,0,1.888888889,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
49ers,Rams,2,10,RAM,24,14,10,10,Away,39,0,1.5,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
49ers,Rams,3,12,RAM,10,14,12,4,Away,35,0,1.25,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
49ers,Rams,2,15,SFO,0,7,8,7,Away,85,0,0.866666667,0,0,1,Pass,0,1,Short Middle,0,0,0,1,0
49ers,Rams,2,11,SFO,3,14,2,11,Away,96,0,1.090909091,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
49ers,Rams,3,6,RAM,17,14,2,3,Away,45,0,1.833333333,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
49ers,Rams,3,1,RAM,16,14,11,2,Away,11,1,11,0,0,1,Pass,0,1,Short Left,0,0,0,1,0
49ers,Rams,3,11,RAM,24,14,5,10,Away,44,0,0.909090909,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
49ers,Rams,3,1,RAM,24,14,8,10,Away,15,0,10,1,0,1,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Rams,1,10,SFO,0,14,16,14,Away,70,0,0.9,0,0,1,Pass,0,1,Short Middle,0,0,0,1,0
49ers,Rams,1,10,SFO,17,14,5,3,Away,78,0,0.9,0,0,1,Pass,0,1,Short Left,0,0,0,1,0
49ers,Rams,2,10,RAM,10,14,11,4,Away,20,0,0.9,0,0,1,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Rams,1,10,SFO,3,14,2,11,Away,84,0,0.8,0,0,1,Pass,0,1,Short Middle,0,0,0,1,0
49ers,Rams,1,10,RAM,0,14,9,14,Away,43,0,0.7,0,0,1,Pass,0,1,Short Middle,0,0,0,1,0
49ers,Rams,2,13,SFO,17,14,3,3,Away,52,0,0.538461538,0,0,1,Run,1,0,Right Guard,0,0,1,0,0
49ers,Rams,2,10,RAM,10,14,13,4,Away,45,0,0.7,0,0,1,Run,1,0,Right Guard,0,0,1,0,0
49ers,Rams,1,10,SFO,0,14,1,14,Away,80,0,0.7,0,0,1,Pass,0,1,Short Right,0,0,0,1,0
49ers,Rams,2,5,SFO,10,14,15,4,Away,75,0,1.4,1,0,1,Run,1,0,Right Tackle,0,0,1,0,0
49ers,Rams,1,10,RAM,24,14,10,10,Away,24,0,0.6,0,0,1,Run,1,0,Right Tackle,0,0,1,0,0
49ers,Rams,3,8,SFO,0,14,13,14,Away,55,0,0.75,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
49ers,Rams,1,10,SFO,24,14,14,10,Away,78,0,0.6,0,0,1,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Rams,2,14,SFO,17,14,8,3,Away,57,0,0.428571429,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
49ers,Rams,1,10,SFO,10,14,16,4,Away,80,0,0.5,0,0,1,Pass,0,1,Short Left,0,0,0,1,0
49ers,Rams,1,10,RAM,24,17,3,7,Away,48,0,0.5,0,0,1,Run,1,0,Right Guard,0,0,1,0,0
49ers,Rams,3,1,SFO,0,14,14,14,Away,61,0,4,1,0,1,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Rams,2,3,SFO,0,14,1,14,Away,73,0,1,1,0,1,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Rams,2,4,RAM,24,14,9,10,Away,18,0,0.75,0,0,1,Run,1,0,Right End,0,0,1,0,0
49ers,Rams,1,10,SFO,0,7,5,7,Away,86,0,0.2,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Rams,1,10,RAM,17,14,1,3,Away,34,0,0.2,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Rams,1,10,SFO,0,14,14,14,Away,57,0,0.2,0,0,0,Run,1,0,Right Tackle,0,0,1,0,0
49ers,Rams,1,10,SFO,24,14,12,10,Away,57,0,0.1,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
49ers,Rams,2,7,SFO,3,14,2,11,Away,81,0,0.142857143,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
49ers,Rams,2,2,RAM,24,14,8,10,Away,2,0,0.5,0,1,1,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Rams,4,2,RAM,24,14,6,10,Away,2,0,0.5,0,1,0,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Rams,2,12,RAM,24,14,5,10,Away,45,0,0.083333333,0,0,0,Run,1,0,Left End,1,0,0,0,0
49ers,Rams,2,5,RAM,24,17,3,7,Away,43,0,0.2,0,0,0,Run,1,0,Right Guard,0,0,1,0,0
49ers,Rams,3,4,RAM,24,17,3,7,Away,42,0,0.25,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
49ers,Rams,3,2,SFO,0,7,8,7,Away,72,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
49ers,Rams,1,10,RAM,24,14,11,10,Away,39,0,0,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
49ers,Rams,2,1,SFO,0,14,15,14,Away,61,0,0,0,0,0,Run,1,0,Right Guard,0,0,1,0,0
49ers,Rams,4,1,RAM,24,14,5,10,Away,34,0,0,0,0,0,Run,1,0,Right Guard,0,0,1,0,0
49ers,Rams,1,5,RAM,24,14,8,10,Away,5,0,0,0,1,0,Pass,0,1,Short Middle,0,0,0,1,0
49ers,Rams,3,1,RAM,24,14,7,10,Away,1,0,-1,0,1,0,Run,1,0,Left Tackle,1,0,0,0,0
49ers,Rams,1,10,SFO,3,14,2,11,Away,95,0,-0.1,0,0,0,Run,1,0,Right Guard,0,0,1,0,0
49ers,Rams,1,10,RAM,24,14,5,10,Away,43,0,-0.2,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
49ers,Rams,1,10,RAM,10,14,13,4,Away,33,0,-0.2,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Rams,1,10,RAM,17,14,3,3,Away,49,0,-0.3,0,0,0,Run,1,0,Left End,1,0,0,0,0
49ers,Rams,1,10,SFO,17,14,9,3,Away,53,0,-0.4,0,0,0,Run,1,0,Right End,0,0,1,0,0
49ers,Rams,2,3,RAM,0,14,8,14,Away,36,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
49ers,Rams,3,3,RAM,0,14,8,14,Away,36,0,0,0,0,0,Pass,0,1,Deep Right,0,0,0,0,1
49ers,Rams,1,10,SFO,0,7,8,7,Away,80,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
49ers,Rams,1,10,SFO,10,14,14,4,Away,68,0,0,0,0,0,Pass,0,1,Deep Left,0,0,0,0,1
49ers,Rams,1,10,RAM,10,14,14,4,Away,45,0,0,0,0,0,Pass,0,1,Short Middle,0,0,0,1,0
49ers,Rams,1,2,RAM,24,14,8,10,Away,2,0,0,0,1,0,Pass,0,1,Short Right,0,0,0,1,0
49ers,Rams,2,8,SFO,0,14,13,14,Away,55,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
49ers,Rams,3,4,SFO,24,14,13,10,Away,72,0,0,0,0,0,Pass,0,1,Deep Right,0,0,0,0,1
49ers,Rams,2,12,RAM,10,14,12,4,Away,35,0,0,0,0,0,Pass,0,1,Deep Right,0,0,0,0,1
49ers,Rams,1,10,RAM,10,14,11,4,Away,20,0,0,0,0,0,Pass,0,1,Deep Left,0,0,0,0,1
49ers,Rams,2,4,SFO,24,14,13,10,Away,72,0,0,0,0,0,Pass,0,1,Deep Left,0,0,0,0,1
49ers,Rams,3,8,SFO,17,14,7,3,Away,51,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
49ers,Broncos,1,10,SFO,0,7,8,7,Away,64,0,1.4,1,0,1,Pass,0,1,Short Middle,0,0,0,1,0
49ers,Broncos,1,10,The,0,7,7,7,Away,50,0,0.2,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Broncos,1,10,SFO,0,7,9,7,Away,80,0,0.1,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
49ers,Broncos,1,10,SFO,0,14,3,14,Away,80,0,-0.1,0,0,0,Run,1,0,Left Tackle,1,0,0,0,0
49ers,Broncos,1,10,DEN,0,7,6,7,Away,39,0,0,0,0,0,Pass,0,1,Deep Right,0,0,0,0,1
49ers,Broncos,1,10,SFO,0,0,16,0,Away,80,0,0,0,0,0,Pass,0,1,Short Right,0,0,0,1,0
49ers,Broncos,2,9,SFO,0,7,8,7,Away,79,0,1.666666667,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
49ers,Broncos,2,8,DEN,0,7,6,7,Away,48,0,1.125,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
49ers,Broncos,2,10,DEN,0,7,6,7,Away,39,0,0.7,0,0,1,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Broncos,2,10,SFO,0,0,15,0,Away,80,0,0.4,0,0,0,Run,1,0,Left Guard,1,0,0,0,0
49ers,Broncos,3,3,DEN,0,7,5,7,Away,32,0,0,0,0,0,Pass,0,1,Deep Left,0,0,0,0,1
49ers,Broncos,3,6,SFO,0,0,15,0,Away,76,0,-1.166666667,0,0,0,Sack,0,0, ,0,0,0,0,0
49ers,Broncos,3,11,SFO,0,14,3,14,Away,81,0,0,0,0,0,Pass,0,1,Deep Left,0,0,0,0,1
49ers,Broncos,2,11,SFO,0,14,3,14,Away,81,0,0,0,0,0,Pass,0,1,Deep Middle,0,0,0,0,1
49ers,Broncos,1,10,SFO,3,21,4,18,Away,80,0,1.6,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
49ers,Broncos,1,10,SFO,0,14,13,14,Away,59,0,1.2,1,0,1,Pass,0,1,Short Right,0,0,0,1,0
49ers,Broncos,1,10,DEN,3,21,2,18,Away,34,0,0.5,0,0,1,Pass,0,1,Short Middle,0,0,0,1,0
49ers,Broncos,1,4,DEN,9,21,1,12,Away,4,1,1,0,1,1,Pass,0,1,Short Middle,0,0,0,1,0
49ers,Broncos,1,10,DEN,0,14,12,14,Away,47,0,0.3,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
49ers,Broncos,1,10,DEN,0,14,11,14,Away,25,0,0.2,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Broncos,1,5,DEN,0,14,10,14,Away,5,0,0.2,0,1,0,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Broncos,1,10,SFO,0,14,15,14,Away,87,0,-0.8,0,0,0,Sack,0,0, ,0,0,0,0,0
49ers,Broncos,1,10,SFO,3,21,3,18,Away,64,0,-0.9,0,0,0,Sack,0,0, ,0,0,0,0,0
49ers,Broncos,3,17,SFO,3,21,2,18,Away,71,0,2.176470588,1,0,1,Pass,0,1,Deep Left,0,0,0,0,1
49ers,Broncos,2,18,SFO,0,14,14,14,Away,95,0,1.722222222,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
49ers,Broncos,2,5,DEN,3,21,1,18,Away,29,0,5,1,0,1,Pass,0,1,Deep Left,0,0,0,0,1
49ers,Broncos,3,8,DEN,0,14,10,14,Away,23,0,2.25,1,0,1,Pass,0,1,Short Left,0,0,0,1,0
49ers,Broncos,2,24,SFO,3,21,3,18,Away,78,0,0.291666667,0,0,0,Run,1,0,Up The Middle,0,1,0,0,0
49ers,Broncos,3,4,DEN,0,14,8,14,Away,4,0,0,0,1,0,Pass,0,1,Short Left,0,0,0,1,0
49ers,Broncos,2,4,DEN,0,14,9,14,Away,4,0,0,0,1,0,Pass,0,1,Short Right,0,0,0,1,0
49ers,Broncos,2,8,DEN,0,14,10,14,Away,23,0,0,0,0,0,Pass,0,1,Short Left,0,0,0,1,0
